eevee,Its ability to evolve into many forms allows it to adapt smoothly and perfectly to any environment.
vaporeon,"It lives close to water. Its long tail is ridged with a fin, which is often mistaken for a mermaid’s."
jolteon,It concentrates the weak electric charges emitted by its cells and launches wicked lightning bolts.
flareon,"Inhaled air is carried to its flame sac, heated, and exhaled as fire that reaches over 3,000 degrees Fahrenheit."
porygon,"It is an artificial Pokémon. Since it doesn’t breathe, people are excited by its potential to be useful in any environment."
snorlax,"This gluttonous Pokémon eats constantly, apart from when it’s asleep. It devours nearly 900 pounds of food per day."
dratini,"It sheds many layers of skin as it grows larger. During this process, it is protected by a rapid waterfall."
dragonair,"They say that if it emits an aura from its whole body, the weather will begin to change instantly."
dragonite,It is said that somewhere in the ocean lies an island where these gather. Only they live there.
chikorita,It loves to bask in the sunlight. It uses the leaf on its head to seek out warm places.
bayleef,The spicy scent that wafts from around Bayleef’s neck somehow makes those who smell it want to fight.
meganium,"Anyone who stands beside it becomes refreshed, just as if they were soaking in the soothing atmosphere of a forest."
cyndaquil,"It usually stays hunched over. If it is angry or surprised, it shoots flames out of its back."
quilava,"Before battle, it turns its back on its opponent to demonstrate how ferociously its fire blazes."
typhlosion,"It has a secret, devastating move. It rubs its blazing fur to cause huge explosions."
totodile,"Its powerful, well-developed jaws are capable of crushing anything. Even its Trainer must be careful."
croconaw,"The tips of its fangs are slanted backward. Once those fangs clamp down, the prey has no hope of escape."
feraligatr,"When it bites with its massive and powerful jaws, it shakes its head and savagely tears its victim up."
sentret,This Pokémon is extremely cautious. Its supple tail is well muscled and firm to the touch.
furret,"It raises its offspring inside a long, narrow nest. Once they’re old enough, it takes them outside the nest to prepare them for independence."
hoothoot,Hoothoot’s internal clock is precise at all times. It tilts its head in a fixed rhythm.
noctowl,Its eyes are specially adapted. They concentrate even faint light and enable it to see in the dark.
spinarak,"Even while there are prey ensnared in its nest of spun thread, Spinarak will wait motionlessly until darkness falls."
ariados,A single strand of a special thread is endlessly spun out of its rear. The thread leads back to its nest.
chinchou,It lives in ocean depths beyond the reach of sunlight. It flashes lights on its antennae to communicate with others of its kind.
lanturn,"Portions of its dorsal fin mutated, becoming the parts that glow brightly to lure prey."
pichu,It is unskilled at storing electric power. Any kind of shock causes it to discharge energy spontaneously.
cleffa,"On late nights illuminated by shooting stars, it gazes intently skyward, as if thinking of its home."
igglybuff,"Its body has a faintly sweet scent and is bouncy and soft. If it bounces even once, it cannot stop."
mareep,"If static electricity builds in its body, its fleece doubles in volume. Touching it will shock you."
flaaffy,"As a result of storing too much electricity, it developed patches where even downy wool won’t grow."
ampharos,The bright light on its tail can be seen far away. It has been treasured since ancient times as a beacon.
bellossom,"Due to the effects of the Sun Stone, it is now active during the daytime. It likes to dance in pools of sunlight."
marill,The fur on its body naturally repels water. It can stay dry even when it plays in the water.
azumarill,Its long ears are superb sensors. It can distinguish the movements of things in water and tell what they are.
sudowoodo,"Although it always pretends to be a tree, its composition appears more similar to rock than to vegetation."
politoed,"If Poliwag and Poliwhirl hear its echoing cry, they respond by gathering from far and wide."
hoppip,This Pokémon is blown across vast distances by the wind. It is unclear where the Hoppip of Paldea originally came from.
skiploom,Skiploom enthusiasts can apparently tell where a Skiploom was born by the scent drifting from the flower on the Pokémon’s head.
jumpluff,"Jumpluff travels on seasonal winds. Once its cotton spores run out, its journey ends, as does its life."
aipom,"It lives atop tall trees. When leaping from branch to branch, it deftly uses its tail for balance."
sunkern,"It suddenly falls out of the sky in the morning. Knowing it’s weak, it simply feeds until it evolves."
sunflora,"In the daytime, it rushes about in a hectic manner, but it comes to a complete stop when the sun sets."
yanma,"As Yanma surveys its territory, it periodically stops to hover in place by flapping its wings at high speeds."
wooper,A transparent mucous membrane covers its body. Touching it bare-handed will cause a tingling numbness.
quagsire,"This carefree Pokémon has an easygoing nature. While swimming, it always bumps into boat hulls."
espeon,The tip of its forked tail quivers when it is predicting its opponent’s next move.
umbreon,"When exposed to the moon’s aura, the rings on its body glow faintly and it gains a mysterious power."
murkrow,"Feared and loathed by many, it is believed to bring misfortune to all those who see it at night."
slowking,"When its head was bitten, toxins entered Slowpoke’s head and unlocked an extraordinary power."
misdreavus,This Pokémon startles people in the middle of the night. It gathers fear as its energy.
girafarig,"Though very small, the brain in its tail is still considered an important organ because it emits powerful psychic energy."
pineco,It likes to make its shell thicker by adding layers of tree bark. The additional weight doesn’t bother it.
forretress,It’s usually found hanging on to a fat tree trunk. It shoots out bits of its shell when it sees action.
dunsparce,"It creates mazes in dark locations. When spotted, it flees into the ground by digging with its tail."
gligar,"It builds its nest on a steep cliff. When it is done gliding, it hops along the ground back to its nest."
snubbull,"In truth, it is a cowardly Pokémon. It growls eagerly in order to hide its fear from its opponent."
granbull,"It is actually timid and easily spooked. If attacked, it desperately flails its limbs about in an attempt to repel its opponent."
qwilfish,Be cautious if this Pokémon starts sucking in water—it will soon attack by scattering the toxic spikes that grow all over its body.
scizor,"This Pokémon’s pincers, which contain steel, can crush any hard object they get ahold of into bits."
heracross,"It loves sweet nectar. To keep all the nectar to itself, it hurls rivals away with its prized horn."
sneasel,"This cunning Pokémon hides under the cover of darkness, waiting to attack its prey."
teddiursa,This Pokémon discreetly follows Combee to find their hive. It scoops up big dollops of honey in its palms to eat.
ursaring,"It usually wears a hardened expression, but when it’s licking up honey—which it loves—the joy it feels will cause it to break into a wide grin."
slugma,"Its lava body can cool and chip away at times, but a magma bath will heal it right up."
magcargo,This Pokémon lives near the craters of volcanoes. It stores fire energy in its shell of cooled and hardened magma.
swinub,It searches for food by digging into the ground with its snout. Even frozen ground doesn’t give it any trouble.
piloswine,"Covered by a shaggy coat, it is resistant to the cold. Its tusks of ice thicken when it snows."
delibird,It carries food all day long. There are tales about lost people who were saved by the food it had.
skarmory,"Its sturdy, heavy-looking iron body is actually thin and light, so it can fly at speeds over 180 mph."
houndour,It is smart enough to hunt in packs. It uses a variety of cries for communicating with others.
houndoom,"If you are burned by the flames it shoots from its mouth, the pain will never go away."
kingdra,It sleeps deep on the ocean floor to build its energy. It is said to cause tornadoes as it wakes.
phanpy,"This Pokémon lives and nests on a riverbank. After playing in the mud, it won’t be able to settle down unless it washes its body."
donphan,"Donphan is covered in tough hide, so even being hit by a car won’t faze this Pokémon. However, it is extremely susceptible to rain."
porygon2,This artificial Pokémon evolved thanks to cutting- edge science. It sometimes displays behavior that is not in its programming.
stantler,"This Pokémon apparently used to live in much harsher environments, and thus it once had stronger psychic powers than it does now."
smeargle,"Once a Smeargle reaches adulthood, it will have other members of its species leave paw prints on its back."
tyrogue,"This earnest Pokémon battles all sorts of opponents, searching for the fighting style that suits it best."
hitmontop,This Pokémon is adept at dance-like kicks. The horn atop its head is made from the same substance that generally forms fur and claws.
elekid,It loves violent thunder. The space between its horns flickers bluish white when it is charging energy.
magby,"Each and every time it inhales and exhales, sparks leak from its mouth and nostrils."
blissey,Anyone who takes even one taste of Blissey’s egg becomes unfailingly caring and pleasant to everyone.
larvitar,"Born deep underground, this Pokémon becomes a pupa after eating enough dirt to make a mountain."
pupitar,This pupa flies around wildly by venting with great force the gas pressurized inside its body.
tyranitar,"Extremely strong, it can change the landscape. It is so insolent that it doesn’t care about others."
treecko,"The small hooks on the soles of its feet latch on to walls and ceilings, so it will never fall even while hanging upside down."
grovyle,Its strongly developed thigh muscles give it astounding agility and jumping performance.
sceptile,It agilely flits through the jungle and uses the sharp-edged leaves on its arms to cut down its prey.
torchic,"Torchic feels toasty warm if you hug it. It has a flame sac inside its belly, and the flames burn continuously as long as Torchic has life in it."
combusken,It boosts its concentration by emitting harsh cries. Its kicks have outstanding destructive power.
blaziken,"When facing a tough foe, it looses flames from its wrists. Its powerful legs let it jump clear over buildings."
mudkip,"It has the power to crush large boulders into pieces. To rest, it buries itself in mud at the bottom of a river."
marshtomp,Living on muddy ground that provides poor footing has served to train its lower body and caused it to develop sturdy legs.
swampert,"Its arms are hard as rock. With one swing, it can break an enormous boulder into pieces."
poochyena,"It bares its large fangs and barks vigorously to try to intimidate opponents, but this is actually a manifestation of its cowardly nature."
mightyena,They faithfully follow the orders of their leader. Prey targeted by Mightyena is never allowed to escape the outstanding teamwork of its pursuers.
lotad,The leaf on its head is naturally dirt repellent and will stay clean even after transporting Pokémon that are covered in mud.
lombre,Old folklore in Kitakami tells of a mischievous child who was reborn as a Pokémon.
ludicolo,There are structures throughout its whole body that produce energy when hit by sound waves with a cheerful rhythm.
seedot,"To expand its habitat, it pretends to be a nut so that bird Pokémon will pick it up and carry it far away."
nuzleaf,"It leads a quiet life deep in the forest. If anything wanders into its territory, Nuzleaf will warn the intruder by sounding its grass flute."
shiftry,"It is said that when Shiftry flaps its leafy fans atop ancient trees, chilly winds blow and the season rolls into winter."
wingull,"It soars high in the sky, riding on updrafts like a glider. It carries food tucked in its bill."
pelipper,It is a flying transporter that carries small Pokémon in its beak. It bobs on the waves to rest its wings.
ralts,The horns on its head provide a strong power that enables it to sense people’s emotions.
kirlia,It has a psychic power that enables it to distort the space around it and see into the future.
gardevoir,"To protect its Trainer, it will expend all its psychic power to create a small black hole."
surskit,"They usually live on ponds, but after an evening shower, they may appear on puddles in towns."
masquerain,It flaps its four wings to hover and fly freely in any direction—to and fro and sideways.
shroomish,It prefers damp places. By day it remains still in the forest shade. It releases toxic powder from its head.
breloom,It scatters poisonous spores and throws powerful punches while its foe is hampered by inhaled spores.
slakoth,It sleeps for 20 hours every day. Making drowsy those that see it is one of its abilities.
vigoroth,Its stress level rises if it cannot keep moving constantly. Too much stress makes it feel sick.
slaking,"It is the world’s most slothful Pokémon. However, it can exert horrifying power by releasing pent-up energy all at once."
makuhita,It grows stronger by enduring harsh training. It is a gutsy Pokémon that can withstand any attack.
hariyama,It loves challenging others to tests of strength. It has the power to stop a train with a slap.
azurill,Its tail bounces like a rubber ball. It flings that tail around to fight opponents bigger than itself.
nosepass,"The magnet in Nosepass’s nose provides an unerring compass, making this Pokémon an excellent partner for Trainers going on a journey."
sableye,It dwells in the darkness of caves. It uses its sharp claws to dig up gems to nourish itself.
meditite,It never skips its daily yoga training. It heightens its inner strength through meditation.
medicham,"Through yoga training, it gained the psychic power to predict its foe’s next move."
plusle,It cheers on partners while scattering sparks from its body. It climbs telephone poles to absorb electricity.
minun,Exposure to electricity from Minun and Plusle promotes blood circulation and relaxes muscles.
volbeat,"It lives around clean ponds. At night, its rear lights up. It converses with others by flashing its light."
illumise,"Illumise uses its sweet scent to guide Volbeat, having them form over 200 patterns in the night sky."
gulpin,"There is nothing its stomach can’t digest. While it is digesting, vile, overpowering gases are expelled."
swalot,It gulps anything that fits in its mouth. Its special enzymes can dissolve anything.
numel,"Magma of almost 2,200 degrees Fahrenheit courses through its body. When it grows cold, the magma hardens and slows it."
camerupt,It lives in the crater of a volcano. It is well known that the humps on its back erupt every 10 years.
torkoal,It burns coal inside its shell for energy. It blows out black soot if it is endangered.
spoink,Spoink will die if it stops bouncing. The pearl on its head amplifies its psychic powers.
grumpig,It can perform odd dance steps to influence foes. Its style of dancing became hugely popular overseas.
trapinch,This Pokémon lives in arid deserts. It patiently awaits prey inside its funnel- shaped nest.
vibrava,"Rather than using its underdeveloped wings for flight, it rubs them together, emitting ultrasonic waves to attack its enemies."
flygon,"Known as the Desert Spirit, this Pokémon hides in the sandstorms it causes by beating its wings."
cacnea,"It prefers harsh environments, such as deserts. It can survive for 30 days on water stored in its body."
cacturne,Packs of them follow travelers through the desert until the travelers can no longer move.
swablu,It constantly grooms its cotton-like wings. It takes a shower to clean itself if it becomes dirty.
altaria,"If it bonds with a person, it will gently envelop the friend with its soft wings, then hum."
zangoose,"It’s Seviper’s archrival. To threaten those it encounters, it fans out the claws on its front paws."
seviper,It sharpens its swordlike tail on hard rocks. It hides in tall grass and strikes unwary prey with venomous fangs.
barboach,"Its two whiskers provide a sensitive radar. Even in muddy waters, it can detect its prey’s location."
whiscash,"It is extremely protective of its territory. If any foe approaches, it attacks using vicious tremors."
corphish,"It came from overseas. It is a very hardy creature that will quickly proliferate, even in polluted streams."
crawdaunt,"Loving to battle, this Pokémon pinches all Pokémon that enter its territory with its pincers and throws them out."
feebas,"This tough Pokémon is perfectly fine even in dirty water. However, due to its ragged, shabby appearance, it isn’t popular."
milotic,Its lovely scales are described as rainbow- colored. They change color depending on the viewing angle.
shuppet,It loves to feed on feelings like envy and malice. Its upright horn catches the emotions of people.
banette,This Pokémon developed from an abandoned doll that amassed a grudge. It is seen in dark alleys.
duskull,"In the dead of night, these Pokémon wander through towns in search of children, whose vital energy is a Duskull’s favorite food."
dusclops,Dusclops is feared because it’s said to pull the soul out of anyone who gazes upon the strange movements of its hands.
tropius,It lives in tropical jungles. The bunch of fruit around its neck is delicious. The fruit grows twice a year.
chimecho,It uses the sucker on its head to hang from a tree or from eaves. It can produce seven different tones.
snorunt,It is said that several Snorunt gather under giant leaves and live together in harmony.
glalie,"Its prey is instantaneously frozen stiff by the cold air it exhales from its huge mouth. While they’re in that frozen state, it gobbles them up."
luvdisc,"Its heart-shaped body makes it popular. In some places, you would give a Luvdisc to someone you love."
bagon,Its steel-hard head can shatter boulders. It longingly hopes for wings to grow so it can fly.
shelgon,"The cells within its shell transform with explosive speed, preparing it for evolution."
salamence,"It flies around on its wings, which have grown in at last. In its happiness, it gushes hot flames, burning up everything it passes over."
beldum,"The magnetic force generated by its body repels the ground’s natural magnetism, letting it float."
metang,"It is formed by two Beldum joining together. Its two brains are linked, amplifying its psychic power."
metagross,It folds its four legs when flying. Its four brains are said to be superior to a supercomputer.
turtwig,"The shell on its back is made of soil. If the shell is moist to the touch, Turtwig is very healthy."
grotle,Grotle live in the forest. Each is said to have its own secret place for getting clean springwater.
torterra,Ancient people imagined that beneath the ground dwelt a gigantic Torterra.
chimchar,"It is very agile. Before going to sleep, it extinguishes the flame on its tail to prevent fires."
monferno,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
infernape,This Pokémon confounds opponents with its speed. It uses all its limbs to fight in its own unique style.
piplup,"A poor walker, it often falls down. However, its strong pride makes it puff up its chest without a care."
prinplup,It lives a solitary life. Its wings deliver wicked blows that can snap even the thickest of trees in half with a single hit.
empoleon,"If anyone were to hurt its pride, it would slash them in two with wings that can cleave through an ice floe."
starly,"They flock around mountains and fields, chasing after bug Pokémon. Their singing is noisy and annoying."
staravia,"Recognizing their own weakness, they always live in a group. When alone, a Staravia cries noisily."
staraptor,"When Staravia evolve into Staraptor, they leave the flock to live alone. They have sturdy wings."
kricketot,"Its legs are short. Whenever it stumbles, its stiff antennae clack with a xylophone-like sound."
kricketune,"By allowing its cry to resonate in the hollow of its belly, it produces a captivating sound."
shinx,The extension and contraction of its muscles generates electricity. It glows when in trouble.
luxio,Strong electricity courses through the tips of its sharp claws. A light scratch causes fainting in foes.
luxray,It can see clearly through walls to track down its prey and seek its lost young.
cranidos,It lived in jungles around a hundred million years ago. It used its skillful headbutts to combat Aerodactyl.
rampardos,"Stifled by a thick skull that can withstand any impact, this Pokémon’s brain never got very big."
shieldon,"It is outstandingly armored. As a result, it has no particular need to battle with others and can spend its time feeding on grass and berries."
bastiodon,"While it can guard against any sort of attack from the front, it is left without recourse when attacked from behind."
combee,"At night, Combee sleep in a group of about a hundred, packed closely together in a lump."
vespiquen,It houses its colony in cells in its body and releases various pheromones to make those grubs do its bidding.
pachirisu,It’s one of the kinds of Pokémon with electric cheek pouches. It shoots charges from its tail.
buizel,It spins its two tails like a screw to propel itself through water. The tails also slice clinging seaweed.
floatzel,"With its flotation sac inflated, it can carry people on its back. It deflates the sac before it dives."
shellos,It used to have a shell on its back long ago. This species is closely related to Pokémon like Shellder.
gastrodon,"Its whole body is sticky with mucus. In the past, this form of Gastrodon was by far the more numerous one."
ambipom,They live on large trees. They are said to communicate by connecting their tails to those of others.
drifloon,It is whispered that any child who mistakes Drifloon for a balloon and holds on to it could wind up missing.
drifblim,It can generate and release gas within its body. That’s how it can control the altitude of its drift.
mismagius,Its cry sounds like an incantation. It is said the cry may rarely be imbued with happiness-giving power.
honchkrow,It is merciless by nature. It is said that it never forgives the mistakes of its Murkrow followers.
chingling,"There is an orb inside its mouth. When it hops, the orb bounces all over and makes a ringing sound."
stunky,"It sprays a foul fluid from its rear. Its stench spreads over a mile radius, driving Pokémon away."
skuntank,It attacks by spraying a horribly smelly fluid from the tip of its tail. Attacks from above confound it.
bronzor,Ancient people believed that the pattern on Bronzor’s back contained a mysterious power.
bronzong,"In ages past, this Pokémon was revered as a bringer of rain. It was found buried in the ground."
bonsly,"In order to adjust the level of fluids in its body, it exudes water from its eyes. This makes it appear to be crying."
happiny,"It carries a round, white rock in its belly pouch. If it gets along well with someone, it will sometimes give that person the rock."
spiritomb,Its constant mischief and misdeeds resulted in it being bound to an Odd Keystone by a mysterious spell.
gible,"It skulks in caves, and when prey or an enemy passes by, it leaps out and chomps them. The force of its attack sometimes chips its teeth."
gabite,"In rare cases, it molts and sheds its scales. Medicine containing its scales as an ingredient will make a weary body feel invigorated."
garchomp,"It is said that when one runs at high speed, its wings create blades of wind that can fell nearby trees."
munchlax,"It needs to consume its own weight in food every day. As far as flavor is concerned, it’s indifferent."
riolu,They communicate with one another using their auras. They are able to run all through the night.
lucario,"It’s said that no foe can remain invisible to Lucario, since it can detect auras—even those of foes it could not otherwise see."
hippopotas,"It shuts its nostrils tight, then travels through sand as if walking. They form colonies of around 10."
hippowdon,It is surprisingly quick to anger. It holds its mouth agape as a display of its strength.
croagunk,"Inflating its poison sacs, it fills the area with an odd sound and hits flinching opponents with a poison jab."
toxicroak,"Swaying and dodging the attacks of its foes, it weaves its flexible body in close, then lunges out with its poisonous claws."
finneon,The line running down its side can store sunlight. It shines vividly at night.
lumineon,"With its shining light, it lures its prey close. However, the light also happens to attract ferocious fish Pokémon—its natural predators."
snover,"During cold seasons, it migrates to the mountain’s lower reaches. It returns to the snow-covered summit in the spring."
abomasnow,It lives a quiet life on mountains that are perpetually covered in snow. It hides itself by whipping up blizzards.
weavile,Evolution made it even more devious. It communicates by clawing signs in boulders.
magnezone,"As it zooms through the sky, this Pokémon seems to be receiving signals of unknown origin while transmitting signals of unknown purpose."
rhyperior,This Pokémon’s sturdy carapace protects it from volcanic eruptions. It shoots round rocks from the holes in its hands.
electivire,"When it gets excited, it thumps its chest. With every thud, thunder roars and electric sparks shower all around."
magmortar,"When shooting 3,600 degree Fahrenheit fireballs from its arms, its body takes on a whitish hue from the intense heat."
yanmega,Yanmega’s wingbeats are so powerful that the Pokémon blows down huge trees nearby when it vigorously launches itself into flight.
leafeon,"When you see Leafeon asleep in a patch of sunshine, you’ll know it is using photosynthesis to produce clean air."
glaceon,"It can control its body temperature at will. This enables it to freeze the moisture in the atmosphere, creating flurries of diamond dust."
gliscor,"If it succeeds in catching even a faint breeze properly, it can circle the globe without flapping once."
mamoswine,"A frozen Mamoswine was dug from ice dating back 10,000 years. This Pokémon has been around a long, long, long time."
porygonz,"An additional program was installed to create a more advanced Pokémon, but it was apparently flawed. Porygon-Z moves oddly as a result."
gallade,"When trying to protect someone, it extends its elbows as if they were swords and fights savagely."
probopass,"It controls three units called Mini-Noses using magnetic force. With them, it can attack a foe from three directions."
dusknoir,It is said to take lost spirits into its pliant body and take them to the afterlife.
froslass,"When it finds humans or Pokémon it likes, it freezes them and takes them to its chilly den, where they become decorations."
rotom,Its electricity-like body can enter some kinds of machines and take control in order to make mischief.
snivy,"The leaf on Snivy’s tail generates energy when exposed to sunlight, making Snivy swifter and adding an edge to its moves."
servine,"It runs low to the ground, weaving through the grass, then mercilessly pummels its target by whipping them with its vines."
serperior,"It generates energy from sunlight, then amplifies that energy dozens of times within its long body."
tepig,"It’s more nimble than it looks, and it uses its speed to confound its enemies. It rapidly launches fireballs from both nostrils."
pignite,"When Pignite enters battle, its body temperature rapidly soars until Pignite itself is engulfed by a scorching fireball."
emboar,"The flames blazing deep inside Emboar’s chest erupt vigorously from its chin, forming a beard of fire."
oshawott,"It wields the scalchop on its stomach like a knife, blocking the moves of its enemies before slashing back at them in swift retaliation."
dewott,It’s said that people modeled swordplay after the way Dewott’s movements flow like water while it’s wielding its two scalchops.
samurott,"A master of a sword-drawing art called iaijutsu, Samurott settles its battles with a single swing of either large sword sheathed in its foreleg armor."
blitzle,"Its heartbeat generates electricity. When Blitzle is surprised and its heart rate goes up, the voltage of its electricity also rises."
zebstrika,"This Pokémon is aggressive and has a volatile disposition. When agitated, it will illuminate its mane in yellow and fire off bolts of electricity."
drilbur,It can dig through the ground at a speed of 30 mph. It could give a car running aboveground a good race.
excadrill,"Forming a drill with its steel claws and head, it can bore through a steel plate, no matter how thick it is."
timburr,"Always carrying squared logs, they help out with construction. As they grow, they carry bigger logs."
gurdurr,They strengthen their bodies by carrying steel beams. They show off their big muscles to their friends.
conkeldurr,"It is thought that Conkeldurr taught humans how to make concrete more than 2,000 years ago."
sewaddle,Sewaddle chews on leaves to make its clothing. It’s trying to mimic the leafy garment Leavanny first dressed it in.
swadloon,Swadloon lives quietly at the feet of trees. It prefers eating fallen leaves that have grown soft rather than fresh ones.
leavanny,This gentle Pokémon has strong protective instincts. The leaves on its arms are sharp enough to slice a thick tree in half with one stroke.
cottonee,"Pillows and beds stuffed with cotton exhaled by Cottonee are soft and puffy, light and airy— altogether top quality."
whimsicott,"Like the wind, it can slip through any gap, no matter how small. It leaves balls of white fluff behind."
petilil,The leaves on its head grow right back even if they fall out. These bitter leaves refresh those who eat them.
lilligant,"The fragrance of the garland on its head has a relaxing effect, but taking care of it is very difficult."
basculin,Its temperament is vicious and aggressive. This Pokémon is also full of vitality and can multiply rapidly before anyone notices.
sandile,It submerges itself in sand and moves as if swimming. This wise behavior keeps its enemies from finding it and maintains its temperature.
krokorok,"Protected by thin membranes, their eyes can see even in the dead of night. They live in groups of a few individuals."
krookodile,"After clamping down with its powerful jaws, it twists its body around to rip its prey in half."
scraggy,"It stretches its saggy skin up to its neck to protect itself. Among Scraggy, individuals with saggier skin apparently garner more respect."
scrafty,Groups of them beat up anything that enters their territory. Each can spit acidic liquid from its mouth.
zorua,"It changes into the forms of others to surprise them. Apparently, it often transforms into a silent child."
zoroark,Stories say those who tried to catch Zoroark were trapped in an illusion and punished.
minccino,"When its tail has gotten dirty from self-cleaning or from cleaning its nest, Minccino spends a whole day washing its tail in clean springwater."
cinccino,Their white fur is coated in a special oil that makes it easy for them to deflect attacks.
gothita,"This Pokémon is normally very innocent. When it is staring at something invisible, it is unblinking and utterly silent."
gothorita,This Pokémon will hypnotize children to put them to sleep before carrying them away. Be wary of nights when the starlight is bright.
gothitelle,Gothitelle unleashes psychic energy and shows opponents dreams of the universe’s end. These dreams are apparently ethereal and beautiful.
solosis,"Because their bodies are enveloped in a special liquid, they can survive in any environment."
duosion,"Since they have two divided brains, at times they suddenly try to take two different actions at once."
reuniclus,Their arms are made of a special liquid. They use psychic power to control these arms and crush boulders.
ducklett,It’s not very good at flying yet. It watches the dances of its Swanna parents to learn how to move its wings.
swanna,"Centered around its leader, the flock dances in perfect sync to strengthen its unity."
deerling,"Deerling have different scents depending on the season. In early spring, these Pokémon give off a delicate, sweet, and calming scent."
sawsbuck,It seems that a Sawsbuck with many flowers on its antlers will grow at a slightly slower pace because the flowers absorb the Pokémon’s nutrients.
foongus,"There is a theory that the developer of the modern-day Poké Ball really liked Foongus, but this has not been confirmed."
amoonguss,Be wary of the poisonous spores it releases. Mushrooms resembling Amoonguss’s caps will grow out of anywhere the spores touch.
alomomola,It gently holds injured and weak Pokémon in its fins. Its special membrane heals their wounds.
joltik,Joltik that live in cities have learned a technique for sucking electricity from the outlets in houses.
galvantula,"They employ an electrically charged web to trap their prey. While it is immobilized by shock, they leisurely consume it."
tynamo,"While one alone doesn’t have much power, a chain of many Tynamo can be as powerful as lightning."
eelektrik,They coil around foes and shock them with electricity-generating organs that seem simply to be circular patterns.
eelektross,They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.
litwick,"Its flame is usually out, but it starts shining when Litwick absorbs life-force from people or Pokémon."
lampent,Lampent appears at the moment of death and promptly absorbs the spirit as it leaves the body.
chandelure,The spirits burned up in its ominous flame lose their way and wander this world forever.
axew,This Pokémon lives in nests that are made in the ground. People in ancient times used its tusks as cooking knives.
fraxure,"Because its tusks don’t grow back once they break, this Pokémon apparently won’t use them unless truly necessary."
haxorus,"This Pokémon nests in caves and abandoned mines. It is docile, but it will become incredibly angry if its tusks are touched, so beware."
cubchoo,"Many of this species can be found along the shorelines of cold regions. If a Cubchoo lacks dangling snot, there’s a chance it is sick."
beartic,"It is a ferocious, carnivorous Pokémon. Once it captures its prey, it will breathe cold air onto the prey to freeze and preserve it."
cryogonal,Cryogonal appear during cold seasons. It is said that people and Pokémon who die on snowy mountains are reborn into these Pokémon.
mienfoo,"In fights, they dominate with onslaughts of flowing, continuous attacks. With their sharp claws, they cut enemies."
mienshao,"When Mienshao lets out a bizarre wail, you’re in danger. A flurry of kicks and chops too fast to see is about to be unleashed!"
golett,These Pokémon are thought to have been created by the science of an ancient and mysterious civilization.
golurk,"When the seal on its chest is removed, it rages indiscriminately. During such rampages, it can turn a whole town into a mountain of rubble."
pawniard,"Pawniard will fearlessly challenge even powerful foes. In a pinch, it will cling to opponents and pierce them with the blades all over its body."
bisharp,This Pokémon commands a group of several Pawniard. Groups that are defeated in territorial disputes are absorbed by the winning side.
rufflet,They pick fights indiscriminately. They grow stronger and more powerful each time they faint or are injured.
braviary,"The more scars they have, the more respect these brave soldiers of the sky get from their peers."
vullaby,They tend to guard their posteriors with suitable bones they have found. They pursue weak Pokémon.
mandibuzz,"It’s always searching for food for Vullaby. When it finds a weak Pokémon, Mandibuzz swoops it right off to its nest."
deino,"It can’t see, so its first approach to examining things is to bite them. You will be covered in wounds until a Deino warms up to you."
zweilous,"The two heads do not get along at all. If you don’t give each head the same amount of attention, they’ll begin fighting out of jealousy."
hydreigon,"Only the central head has a brain. It is very intelligent, but it thinks only of destruction."
larvesta,This Pokémon was called the Larva That Stole the Sun. The fire Larvesta spouts from its horns can cut right through a sheet of iron.
volcarona,"Its burning body causes it to be unpopular in hot parts of the world, but in cold ones, Volcarona is revered as an embodiment of the sun."
chespin,"When Chespin tenses up just before landing a headbutt, the spikes on its head sharpen to points, piercing the enemy’s body on contact."
quilladin,"It’s protected by a sturdy shell. The shell is also very heavy, which naturally strengthens Quilladin’s lower body."
chesnaught,"When its allies are in trouble, Chesnaught creates a shield with its arms and uses its own body to block attacks."
fennekin,"This Pokémon gets worked up easily. Its body can also overheat, so it uses its ears to dissipate the heat and calm down."
braixen,"It ignites the twig from its tail and waves the twig around to signal its allies. To indicate danger, it draws circles in the air with the twig’s flame."
delphox,"It leaves burn marks in the ground with the flame at the tip of its wand. Long ago, people used the shapes of these burn marks for divination."
froakie,Its happy-go-lucky look is an act intended to fool its enemies. It will suddenly drop the facade and overwhelm its foes with its blinding speed.
frogadier,"It excels at devising battle strategies that make use of the terrain, and it never misses its mark when throwing bubble-covered pebbles."
greninja,The movement of air against the long tongue Greninja keeps wrapped around its neck allows it to sense enemies it can’t see.
fletchling,"This Pokémon is normally calm, but once it enters battle, its hormonal balance changes and it becomes aggressive."
fletchinder,Fletchinder scatters embers in tall grass where bug Pokémon might be hiding and then catches them as they come leaping out.
talonflame,"It has top-notch flying capabilities. It flies around easily, even while carrying prey that weighs more than 220 lbs."
scatterbug,Any poison this Pokémon takes in is converted into a black powder and secreted. That’s why Scatterbug can eat poisonous leaves and roots.
spewpa,"If Rufflet attacks this Pokémon by pecking at it, it will retaliate with its sharp fur and poisonous black powder."
vivillon,The patterns on this Pokémon depend on the climate and topography of the land it was born in. This form is from frigid lands.
litleo,"When Litleo are young, female Pyroar will teach them how to hunt. Once the Litleo mature, they will leave the pride and set out on their own."
